decision_error_std,execution_error_std,mismatch_model,channel_rho,csi_delay_slots,probe_budget,policy,result_role,uses_hidden_training_labels,inference_uses_hidden_current_csi,supervision_signal,episodes,num_seeds,num_nodes,num_slots,num_irs_elements,num_codebook_states,g_th,alpha_th,gain_margin,power_margin,risk_weight,risk_power_weight,risk_invite_threshold,adaptive_risk_base_weight,opportunity_failure_cost,opportunity_missed_cost,opportunity_deadline_gain,opportunity_backlog_gain,temporal_reliability_z,sparse_topk_seed_multiplier,sparse_topk_fraction,coverage_sparse_weight,coverage_sparse_power_weight,adaptive_sparse_base_multiplier,adaptive_sparse_expanded_multiplier,adaptive_sparse_margin_threshold,adaptive_sparse_v2_preview_cost,adaptive_sparse_v2_uncertainty_weight,adaptive_sparse_v2_urgency_weight,adaptive_sparse_v2_history_weight,adaptive_sparse_history_window,adaptive_sparse_v3_neighbor_radius,adaptive_sparse_v3_neighbor_count,adaptive_sparse_v3_history_count,learned_shortlist_extra_count,success_mean,success_ci95,success_rate_mean,perfect_rate,slots_mean,slots_ci95,avg_power,total_energy_mean,total_energy_ci95,scheduled_nodes_mean,failed_nodes_mean,missed_opportunities_mean,true_opportunities_mean,failure_slot_rate,decision_preview_calls_per_slot_mean,oracle_tx_gap_mean,effective_risk_weight_mean,adaptive_sparse_expansion_rate,adaptive_sparse_margin_mean,adaptive_sparse_effective_margin_threshold_mean,adaptive_sparse_expand_score_mean,adaptive_sparse_history_stability_mean,adaptive_sparse_urgency_mean,adaptive_sparse_cost_penalty_mean,adaptive_sparse_v3_history_prior_rate,adaptive_sparse_v3_neighbor_extra_preview_mean,adaptive_sparse_v3_selected_extra_preview_mean,learned_shortlist_selected_extra_preview_mean,coverage_sparse_selected_marginal_fraction_mean,coverage_sparse_selected_overlap_fraction_mean,avg_reward
0.0,0.0,temporal_ar1,0.7,3,4,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=0 cpw=0,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.3922222222222222,0.020774675941969016,0.3252185926168657,18.031789665853353,0.20163752522931228,57.315555555555555,7.315555555555555,7.317777777777778,57.31777777777778,58.916402116402125,16.0,2.9336825396825397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1001758597883598,0.7297855927082418,99.44812781891213
0.0,0.0,temporal_ar1,0.7,3,4,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=0.25 cpw=0,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.3922222222222222,0.020774675941969016,0.3252185926168657,18.031789665853353,0.20163752522931228,57.315555555555555,7.315555555555555,7.317777777777778,57.31777777777778,58.916402116402125,16.0,2.9336825396825397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1001758597883598,0.7297855927082418,99.44812781891213
0.0,0.0,temporal_ar1,0.7,3,4,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=0.5 cpw=0,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.3944444444444444,0.021448623657244783,0.3251200947878935,18.02976321720381,0.20128256695031058,57.318888888888885,7.318888888888889,7.326666666666667,57.32666666666667,58.93492063492064,16.0,2.9348862433862437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10015271164021164,0.7296870753637108,99.44793302581658
0.0,0.0,temporal_ar1,0.7,3,4,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=1 cpw=0,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.3922222222222222,0.020774675941969016,0.32454493634435483,18.009694613995073,0.19279791355229897,57.30444444444444,7.304444444444444,7.354444444444445,57.35444444444445,58.95529100529101,16.0,2.939330687830688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1004658597883598,0.7294679572596364,99.44959525332862
0.0,0.0,temporal_ar1,0.7,3,4,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=2 cpw=0,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.3944444444444444,0.020774675941969262,0.32444133428682503,17.997830128461057,0.2076129264963754,57.3,7.3,7.363333333333333,57.36333333333334,58.87566137566138,16.0,2.939626984126984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1004668783068783,0.729349742259362,99.44926072937724
0.0,0.0,temporal_ar1,0.9,1,4,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=0 cpw=0,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.638888888888889,0.03208066992311802,0.36343692847342735,17.50193397773094,0.15047047442085557,54.5,4.5,5.905555555555556,55.90555555555556,47.65083774250441,16.0,2.100246031746032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09134889991181659,0.7125236839723597,99.33800509594141
0.0,0.0,temporal_ar1,0.9,1,4,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=0.25 cpw=0,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.638888888888889,0.03208066992311802,0.36343692847342735,17.50193397773094,0.15047047442085557,54.5,4.5,5.905555555555556,55.90555555555556,47.65083774250441,16.0,2.100246031746032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09134889991181659,0.7125236839723597,99.33800509594141
0.0,0.0,temporal_ar1,0.9,1,4,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=0.5 cpw=0,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.641111111111111,0.03585074684553616,0.36358523399640325,17.512855515114385,0.14225088824808438,54.51111111111111,4.511111111111111,5.915555555555556,55.91555555555556,47.65639329805996,16.0,2.102042328042328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091318807319224,0.7124583453994251,99.33719256722202
0.0,0.0,temporal_ar1,0.9,1,4,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=1 cpw=0,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.637777777777778,0.030254655799246438,0.36295559710133424,17.51208427230217,0.1758667144901663,54.51555555555556,4.515555555555555,5.914444444444444,55.91444444444444,47.81803350970017,16.0,2.1045925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09158547398589066,0.7114851377482887,99.33950920225367
0.0,0.0,temporal_ar1,0.9,1,4,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=2 cpw=0,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.6266666666666665,0.03288372331806834,0.3626838528061963,17.496976112444383,0.17566221044634314,54.50222222222222,4.502222222222223,5.904444444444445,55.904444444444444,47.83231922398589,16.0,2.1076216931216933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09183175705467372,0.7113732571703778,99.34199226492858
0.0,0.0,temporal_ar1,0.9,2,4,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=0 cpw=0,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,49.99666666666667,0.0065333333333320335,0.9999333333333333,99.66666666666667,3.953333333333333,0.06345522772731904,0.3776960637584568,18.337957500829006,0.13034929996959035,56.276666666666664,6.28,7.26,57.25666666666667,53.79351851851851,16.0,2.4900846560846563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08754252645502646,0.7125297874586992,99.24820952769362
0.0,0.0,temporal_ar1,0.9,2,4,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=0.25 cpw=0,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,49.99666666666667,0.0065333333333320335,0.9999333333333333,99.66666666666667,3.953333333333333,0.06345522772731904,0.3776960637584568,18.337957500829006,0.13034929996959035,56.276666666666664,6.28,7.26,57.25666666666667,53.79351851851851,16.0,2.4900846560846563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08754252645502646,0.7125297874586992,99.24820952769362
0.0,0.0,temporal_ar1,0.9,2,4,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=0.5 cpw=0,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,49.99666666666667,0.0065333333333320335,0.9999333333333333,99.66666666666667,3.9522222222222223,0.06416133984623591,0.37747486594206703,18.33832667933127,0.13111598182599005,56.28,6.283333333333333,7.26,57.25666666666667,53.78425925925926,16.0,2.491103174603175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08759587301587302,0.7124998958075169,99.248780045024
0.0,0.0,temporal_ar1,0.9,2,4,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=1 cpw=0,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,49.99666666666667,0.0065333333333320335,0.9999333333333333,99.66666666666667,3.948888888888889,0.028561287794737687,0.377088050551217,18.30386612930688,0.14765168666186293,56.24666666666667,6.25,7.273333333333333,57.27,53.5223544973545,16.0,2.4888165784832452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08779341049382716,0.71160855692088,99.250739613491
0.0,0.0,temporal_ar1,0.9,2,4,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=2 cpw=0,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,49.99666666666667,0.0065333333333320335,0.9999333333333333,99.66666666666667,3.9477777777777776,0.027287477343153014,0.3772668145946299,18.292879373002986,0.12595613656991367,56.23888888888889,6.242222222222222,7.28,57.276666666666664,53.58902116402117,16.0,2.4908474426807756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878833487654321,0.7111863855177389,99.25062738360387
0.0,0.0,temporal_ar1,0.9,3,4,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=0 cpw=0,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,49.99777777777778,0.0021777777777757974,0.9999555555555556,99.77777777777777,3.94,0.107816497054194,0.370846244503471,18.446903403955616,0.19798992515699762,56.94444444444444,6.946666666666666,7.488888888888889,57.486666666666665,57.37852733686067,16.0,2.579752204585538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08876160934744269,0.7160840558590414,99.27279542169799
0.0,0.0,temporal_ar1,0.9,3,4,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=0.25 cpw=0,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,49.99777777777778,0.0021777777777757974,0.9999555555555556,99.77777777777777,3.94,0.107816497054194,0.370846244503471,18.446903403955616,0.19798992515699762,56.94444444444444,6.946666666666666,7.488888888888889,57.486666666666665,57.37852733686067,16.0,2.579752204585538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08876160934744269,0.7160840558590414,99.27279542169799
0.0,0.0,temporal_ar1,0.9,3,4,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=0.5 cpw=0,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,49.99777777777778,0.0021777777777757974,0.9999555555555556,99.77777777777777,3.94,0.107816497054194,0.370846244503471,18.446903403955616,0.19798992515699762,56.94444444444444,6.946666666666666,7.488888888888889,57.486666666666665,57.37852733686067,16.0,2.579752204585538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08878245590828925,0.7160578145698429,99.27279542169799
0.0,0.0,temporal_ar1,0.9,3,4,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=1 cpw=0,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,49.99888888888889,0.0021777777777757974,0.9999777777777779,99.8888888888889,3.938888888888889,0.0847936172766806,0.3711281558273315,18.433080103024075,0.1832043142850863,56.92444444444445,6.9255555555555555,7.543333333333333,57.54222222222222,57.44087301587302,16.0,2.5889929453262783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08895061507936508,0.7154342603993685,99.27524764935832
0.0,0.0,temporal_ar1,0.9,3,4,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=2 cpw=0,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,49.99888888888889,0.0021777777777757974,0.9999777777777779,99.8888888888889,3.9411111111111112,0.09311114293290346,0.3718273446199137,18.442693693378267,0.17720188236646955,56.95111111111111,6.952222222222222,7.561111111111111,57.56,57.65727513227513,16.0,2.5992680776014105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08906479497354498,0.7152473128621294,99.27319963143928
